Soil Moisture,Temperature, Soil Humidity,Time
84,24,46,36
11,20,29,109
72,24,30,34
87,39,61,18
62,41,36,52
22,21,32,43
65,28,52,40
70,24,48,110
32,34,30,82
71,32,62,94
62,29,21,76
14,45,55,107
84,7,28,49
33,27,37,59
48,12,59,64
49,23,34,46
14,37,69,96
33,16,51,41
50,39,62,55
75,11,62,48
24,23,50,74
34,35,39,46
22,39,39,38
56,31,63,17
55,6,68,3
4,36,42,63
3,36,68,108
50,13,44,78
59,32,53,67
88,23,43,75
61,26,50,96
29,42,50,104
24,2,59,66
84,5,66,50
33,23,63,70
67,38,36,61
84,29,24,91
71,30,55,16
88,24,41,49
65,11,59,109
36,44,38,46
27,34,23,94
54,29,32,21
30,44,50,48
23,2,35,95
61,2,51,56
43,34,66,78
8,9,42,12
47,6,67,0
83,31,65,50
58,33,45,1
72,34,53,104
89,30,25,52
48,3,23,2
65,20,33,44
71,20,30,14
27,6,48,69
36,36,25,83
76,0,63,88
88,44,25,32
15,1,38,1
9,19,70,96
86,23,62,87
50,20,46,31
77,2,66,39
31,5,48,4
26,39,55,103
37,28,48,14
83,2,37,54
45,36,35,72
46,16,68,88
24,33,28,94
48,10,66,26
59,29,37,50
19,34,67,57
72,21,62,101
20,26,41,34
66,31,51,72
18,36,64,30
73,7,42,24
58,23,31,73
14,3,35,11
14,23,42,102
57,5,52,106
8,39,60,42
72,24,43,106
24,33,39,15
38,35,49,77
39,29,59,77
36,19,51,92
47,34,40,21
46,18,23,6
71,0,63,49
52,27,20,101
65,44,40,3
6,10,64,4
36,29,67,95
74,13,50,92
27,19,70,101
78,8,50,39
44,32,43,72
19,35,59,76
53,21,44,95
35,13,45,51
80,12,21,41
46,10,51,24
51,20,55,106
46,42,43,24
28,33,23,37
82,14,21,37
71,28,44,101
63,35,42,78
28,20,64,68
79,14,38,15
88,11,49,34
80,28,42,74
76,31,47,76
83,24,42,13
21,39,39,80
24,19,53,51
24,31,68,61
87,11,63,18
29,4,28,32
20,11,30,107
50,14,36,28
75,45,26,66
26,3,66,61
61,28,20,21
32,32,52,85
56,34,37,77
10,45,55,25
21,1,28,55
45,3,50,85
10,28,37,45
28,18,37,110
84,16,25,84
58,31,42,48
78,9,68,56
18,42,53,104
68,33,49,54
83,14,48,79
43,19,40,105
40,19,50,70
79,6,55,73
70,41,65,58
12,3,59,36
40,16,62,104
7,21,57,1
18,23,24,30
85,12,35,24
61,5,49,55
5,9,28,24
83,24,69,19
32,25,69,84
7,5,24,59
7,23,22,91
62,22,66,18
30,31,54,38
14,36,39,88
50,6,57,41
66,21,21,93
32,9,24,35
19,30,69,29
51,23,24,93
51,42,51,5
71,3,51,92
72,1,50,54
49,34,53,14
11,20,70,34
27,40,31,101
11,39,28,87
62,17,45,25
15,41,48,53
68,42,69,50
26,22,39,43
40,1,33,28
86,6,27,66
29,14,51,60
26,31,27,9
25,14,43,88
55,8,59,10
43,6,40,77
30,32,58,89
76,5,30,0
40,23,52,41
27,5,51,90
38,16,67,101
35,29,23,21
82,36,56,106
75,4,34,92
24,41,23,15
49,28,33,61
27,39,32,0
16,23,38,9
81,13,49,51
73,16,30,34
23,11,31,84
28,26,59,85
23,18,63,25
25,18,27,6
69,10,39,95
89,44,36,101
44,18,52,103
6,26,31,84
54,33,23,47
48,28,23,95
49,33,34,67
47,40,34,52
1,32,37,7
6,28,27,100
29,24,57,42
40,3,43,6
73,16,66,88
71,29,40,59
57,9,58,8
80,14,36,2
35,23,64,92
38,19,55,79
77,29,40,99
57,31,49,79
88,4,65,1
22,5,58,19
29,23,27,39
45,11,25,85
17,7,26,3
87,10,31,33
49,9,51,46
37,16,32,82
12,6,32,64
76,20,68,42
73,29,58,53
14,12,60,51
71,2,66,31
66,22,48,87
86,12,42,77
79,33,42,45
61,14,40,42
23,3,66,100
43,3,20,19
47,14,43,74
68,22,35,5
1,21,32,104
58,2,69,2
87,29,49,57
73,40,39,12
72,2,63,11
88,2,34,3
43,7,66,50
21,43,28,58
13,2,58,35
81,35,51,42
56,8,52,24
44,11,50,30
66,43,65,32
34,13,65,46
81,19,37,65
40,21,48,87
21,27,62,5
58,17,35,71
35,18,69,1
30,20,38,43
57,28,42,41
3,11,55,1
48,10,28,61
8,30,44,7
52,31,51,84
53,25,23,37
11,6,48,20
33,42,28,7
25,44,68,92
12,27,49,93
75,43,35,28
2,24,63,59
12,34,41,91
39,2,34,35
28,15,33,61
35,40,68,32
28,11,35,12
20,44,66,48
61,37,31,16
18,39,69,57
18,26,33,71
78,15,27,49
64,43,32,108
19,26,41,81
62,45,37,21
85,15,23,4
24,24,56,90
45,21,61,33
1,23,57,24
11,43,59,9
85,26,64,96
66,21,27,58
41,26,43,45
88,32,43,58
32,33,63,3
74,0,34,68
12,40,63,51
4,3,48,83
19,16,63,103
77,41,23,99
35,13,50,82
69,36,54,78
69,24,60,32
84,21,48,22
29,39,49,99
59,33,32,65
40,38,57,73
75,22,42,76
18,0,52,5
29,26,59,51
42,36,56,17
47,4,32,89
39,20,46,17
21,43,52,27
67,1,53,88
88,23,41,76
8,34,58,6
67,29,50,94
49,1,27,19
20,24,60,88
18,36,33,5
44,36,57,31
54,1,67,110
26,20,25,48
9,21,24,12
89,10,68,69
4,1,43,59
53,14,25,101
36,4,42,46
2,23,31,90
48,41,59,56
16,0,42,5
48,13,67,70
60,14,41,74
18,36,44,41
54,19,34,49
4,16,31,102
60,12,56,67
22,36,32,41
73,2,62,56
74,21,32,90
63,41,68,5
25,40,43,52
87,11,70,62
64,2,65,48
76,20,36,57
26,32,31,106
64,10,38,81
11,18,51,1
68,31,60,86
29,1,69,69
44,39,39,16
66,20,57,42
51,33,70,72
7,44,23,46
48,20,65,8
8,10,54,50
36,33,62,46
19,16,54,25
88,2,29,87
42,24,20,75
79,16,37,21
14,4,42,31
88,12,20,46
53,2,63,4
75,10,50,44
8,15,51,18
13,13,22,51
90,9,66,36
3,21,54,81
59,32,28,39
55,33,47,9
39,23,23,84
18,26,40,84
23,41,36,101
5,12,43,55
66,0,33,103
38,19,43,41
37,26,29,107
54,31,54,27
81,31,45,58
23,33,59,73
17,26,26,83
48,37,65,52
90,36,24,58
63,16,63,68
52,28,35,33
70,36,42,95
8,28,70,3
38,22,34,89
11,45,46,106
60,0,44,46
70,26,34,68
61,45,41,15
19,1,63,91
63,16,48,64
13,33,66,55
23,14,59,84
44,40,36,70
82,5,39,97
70,32,66,110
4,11,54,91
34,12,36,37
6,28,26,30
32,39,45,28
12,10,68,31
29,43,22,34
14,30,30,72
24,26,60,79
46,36,30,0
61,7,55,64
55,40,27,10
74,7,21,98
79,9,25,64
25,7,40,63
48,4,33,37
30,26,30,9
11,44,24,26
21,38,37,77
34,12,34,44
84,40,45,105
47,29,51,82
73,5,25,91
55,45,64,34
12,7,21,83
2,33,38,94
64,12,41,85
10,25,59,82
67,5,29,81
9,6,52,40
14,41,41,13
65,25,49,84
46,32,54,18
21,27,27,14
33,31,35,69
69,1,67,81
38,45,43,73
17,16,58,90
57,5,68,49
85,20,34,82
75,39,46,77
47,8,67,90
51,35,70,76
50,41,28,97
38,44,57,94
26,28,44,74
77,25,53,46
82,1,63,26
15,4,23,73
73,10,32,79
70,10,48,71
14,10,61,75
85,22,25,54
34,19,43,13
83,9,66,83
7,42,45,21
89,19,52,42
60,37,67,60
18,29,65,85
46,27,28,58
28,30,49,40
33,7,58,9
83,36,62,65
1,22,20,68
73,11,20,94
78,23,20,4
71,41,58,21
68,13,65,44
20,32,58,88
36,0,35,84
74,20,49,45
24,43,44,37
64,21,48,75
7,20,60,106
89,24,32,7
79,37,22,50
47,10,55,14
59,8,36,69
33,44,70,102
14,0,26,101
17,12,53,59
24,29,68,91
50,5,60,66
5,11,33,16
45,43,28,36
3,17,36,23
29,14,29,4
48,14,23,86
48,28,52,87
63,17,51,25
5,22,38,65
43,14,49,3
77,20,42,7
22,43,66,61
88,28,58,6
69,40,27,70
36,14,40,37
73,35,52,24
22,40,21,95
79,26,20,16
80,40,69,83
48,42,56,68
90,2,28,54
72,21,55,81
83,16,64,105
28,34,32,71
12,28,38,3
32,26,56,63
63,1,37,89
76,23,20,75
48,44,32,10
70,4,46,85
81,1,66,102
14,6,32,67
20,18,30,68
4,20,33,61
1,40,45,72
56,4,65,31
66,5,26,3
7,26,25,49
88,43,57,36
56,32,69,95
1,37,54,9
40,40,24,3
23,3,66,108
33,31,59,8
36,36,35,61
30,15,41,93
72,22,56,86
54,16,33,29
18,5,64,106
80,30,64,8
33,40,43,83
76,13,34,27
31,2,47,29
2,33,44,69
5,3,46,64
76,9,38,83
40,24,66,26
86,8,48,0
42,20,31,14
79,45,56,14
14,27,38,91
18,8,65,49
85,31,50,33
18,14,57,42
79,30,57,61
60,7,44,95
5,30,58,110
55,34,48,88
9,33,21,84
22,7,40,70
15,35,60,11
64,10,45,103
5,1,65,7
2,44,42,7
67,45,27,88
40,5,31,50
32,4,24,37
70,5,66,100
67,3,50,82
40,17,55,71
5,29,22,34
16,38,35,50
43,3,55,59
17,26,29,8
56,30,70,104
36,19,28,48
52,6,38,34
64,19,32,80
28,42,25,84
37,36,42,45
8,44,46,79
28,18,40,101
22,41,21,0
87,11,29,71
85,35,22,30
83,0,58,9
54,45,34,30
78,9,51,102
20,35,27,29
46,28,32,2
38,33,43,61
62,43,49,87
27,19,30,63
58,40,37,56
15,27,25,35
55,32,39,79
43,5,33,87
82,34,31,70
81,22,32,46
4,25,59,61
34,33,31,81
57,13,65,88
24,35,34,5
79,35,44,72
63,34,52,92
38,28,28,36
63,19,24,69
73,30,58,34
3,32,67,68
48,39,59,75
54,43,31,100
49,45,32,70
12,9,54,72
7,16,34,82
49,44,54,59
45,44,52,30
88,29,23,84
2,17,41,12
40,18,30,10
30,22,62,22
32,43,32,53
58,10,60,86
90,35,66,58
75,3,63,33
1,34,24,38
76,7,52,101
19,44,42,22
64,8,51,36
4,11,32,56
76,13,21,91
65,6,32,43
57,6,45,3
53,15,46,0
21,4,35,61
46,1,66,109
5,30,22,99
6,3,40,5
42,28,25,101
69,12,25,63
7,14,57,68
36,31,66,109
40,39,38,0
72,39,45,61
22,0,57,18
22,12,57,82
13,40,31,39
34,33,48,106
53,14,51,26
59,34,56,2
14,13,46,94
26,32,36,39
9,20,35,14
82,25,47,67
30,44,64,73
2,38,40,102
24,27,48,47
52,13,20,77
13,33,57,0
64,35,37,17
63,33,63,12
36,39,33,14
16,30,67,28
9,44,44,89
31,10,54,30
6,9,29,51
80,20,37,33
56,17,30,10
45,42,26,79
56,22,43,41
80,31,39,68
27,18,51,26
64,9,49,87
43,40,68,86
45,30,42,94
75,19,68,74
77,30,36,42
67,7,40,75
64,42,21,100
41,3,32,97
7,23,44,48
36,28,66,83
13,26,43,4
89,1,45,50
67,37,28,98
25,6,39,37
56,21,46,78
25,18,29,43
24,9,26,1
25,21,48,65
80,44,56,53
22,39,41,46
36,29,58,98
87,0,62,17
86,8,60,36
3,24,62,104
7,10,68,60
61,24,59,95
63,38,39,94
59,26,33,63
67,34,28,86
22,42,27,32
78,7,44,6
17,43,65,63
52,25,35,9
75,43,55,99
66,36,34,42
4,31,36,53
58,13,60,75
58,10,20,70
26,25,47,99
41,17,60,72
21,45,51,85
62,26,55,77
89,9,31,44
26,45,26,39
70,32,69,19
31,10,55,45
7,9,63,97
70,33,20,90
79,7,66,13
6,4,40,52
39,38,59,24
87,13,68,8
21,40,60,3
62,36,41,16
68,20,24,105
3,29,64,92
87,28,59,45
81,17,42,28
6,1,45,88
82,39,69,56
19,45,55,62
32,1,31,37
55,34,33,46
2,42,24,17
42,1,21,41
81,35,66,51
30,35,37,95
79,28,36,43
17,24,38,30
88,16,29,69
30,12,28,72
45,24,46,2
50,35,36,31
90,10,65,25
83,18,24,90
44,42,47,1
52,28,66,31
58,3,52,29
5,7,54,97
54,30,28,85
38,0,28,51
60,4,25,46
16,20,55,23
1,15,52,1
38,4,60,81
19,4,33,65
13,45,52,47
64,35,49,72
32,21,50,54
77,26,50,13
74,25,20,30
79,5,26,95
2,20,24,14
18,5,29,14
76,19,47,29
26,6,55,30
77,43,24,98
50,45,35,50
20,43,36,70
17,26,42,62
87,30,54,35
86,16,32,97
47,39,45,78
40,16,21,68
20,29,44,104
36,35,62,103
11,38,45,81
48,40,20,61
76,36,41,31
49,23,30,40
21,1,67,98
66,5,58,36
27,12,69,13
25,32,43,88
53,27,28,85
71,13,42,33
81,14,65,108
36,45,64,7
28,24,30,78
7,5,37,52
15,12,24,106
52,29,26,84
6,22,63,14
60,22,29,65
48,36,58,5
28,19,66,51
87,42,55,48
75,15,56,51
62,34,27,61
90,7,63,51
27,16,34,89
1,35,25,75
26,28,33,84
24,17,70,25
31,34,22,32
73,35,40,17
27,11,25,7
79,5,23,82
37,28,59,46
9,12,50,101
50,11,65,52
23,25,64,21
81,22,23,13
37,9,29,109
31,38,37,54
81,18,64,3
66,42,27,55
55,30,28,18
60,19,66,94
47,1,36,94
22,15,55,50
77,10,60,98
14,27,67,28
65,24,64,79
47,5,50,83
33,41,31,68
4,4,29,35
88,42,26,102
24,11,35,64
83,21,40,30
20,29,65,19
85,31,37,17
55,35,67,28
83,20,30,44
66,30,36,62
2,33,21,14
25,32,27,74
90,23,47,93
48,32,42,21
77,14,22,6
30,24,50,79
3,41,68,97
21,27,57,26
58,9,50,75
6,42,36,102
68,30,25,60
9,36,37,96
3,12,61,75
56,34,31,96
89,2,45,63
87,15,62,65
74,30,38,24
64,2,38,70
29,12,49,78
38,43,25,5
9,43,22,95
58,1,56,88
52,11,66,103
86,4,65,104
61,45,40,45
6,4,54,83
69,24,32,19
24,28,20,48
45,29,54,41
53,20,65,50
45,32,56,7
35,38,34,13
69,37,70,46
12,29,70,60
86,41,56,71
22,5,38,86
88,34,68,61
75,23,47,47
41,43,60,73
60,27,53,103
27,37,70,91
59,29,20,5
18,36,38,41
56,5,27,87
55,29,62,61
23,29,36,34
39,38,55,51
69,37,23,1
59,6,69,28
59,29,29,52
58,7,55,68
81,15,51,69
59,32,23,65
69,18,21,104
28,43,68,14
6,42,38,107
4,32,54,56
72,5,63,34
51,10,53,95
84,6,57,23
58,45,62,53
30,45,64,105
68,28,26,18
77,11,41,34
61,41,27,88
72,1,27,70
51,38,62,91
84,42,48,31
67,44,27,103
53,21,23,74
79,30,50,85
86,16,48,2
37,0,34,43
12,29,53,40
65,27,63,70
1,18,57,50
24,14,20,59
57,14,65,91
74,25,42,83
23,18,36,78
8,28,63,100
62,40,68,83
7,3,63,31
26,29,32,18
63,23,41,72
45,18,54,65
87,28,58,21
2,38,39,102
16,18,26,61
4,16,40,64
60,16,31,4
56,18,49,11
61,15,25,28
51,30,49,86
74,32,63,74
24,12,48,58
8,30,44,35
63,7,62,29
56,4,65,3
28,26,55,24
35,32,70,86
48,29,56,96
12,3,44,47
72,9,56,42
26,4,28,51
49,15,65,24
3,9,70,92
18,21,28,93
39,12,43,20
43,14,28,60
15,19,24,4
86,33,65,3
72,2,22,30
44,8,60,25
31,12,66,54
39,12,21,47
79,28,61,107
54,10,53,70
88,15,55,26
6,22,40,84
71,44,65,57
53,19,63,96
7,24,36,12
20,40,47,6
83,44,20,35
10,18,38,20
12,30,55,104
44,34,59,35
63,37,56,82
48,37,38,95
27,32,41,40
62,22,64,77
5,17,61,37
6,26,59,52
60,37,39,107
16,20,62,67
62,41,52,76
80,15,59,19
86,24,24,21
27,22,38,109
60,43,25,31
52,13,67,97
22,14,43,19
43,14,27,66
4,38,70,38
73,23,61,21
4,19,50,34
25,0,37,28
77,44,62,68
17,20,23,72
75,15,63,62
67,19,64,91
47,11,45,91
14,22,23,60
42,39,28,35
54,22,27,100
80,1,31,66
48,16,48,99
86,0,23,14
61,22,59,16
88,15,44,68
7,38,48,17
47,0,46,100
64,33,66,44
12,30,28,83
86,32,54,109
31,30,38,69
84,17,68,74
62,3,38,57
24,1,40,73
25,41,58,11
9,13,57,108
83,23,43,23
1,4,62,76
43,17,70,2
14,15,45,52
67,39,24,110
11,6,24,59
25,12,68,105
23,20,40,55
27,1,20,18
45,2,22,51
42,39,26,93
28,39,69,105
49,35,68,73
86,33,57,26
74,3,61,44
85,33,51,22
11,44,67,102
2,9,58,52
62,33,37,57
3,9,24,33
35,6,51,1
17,10,44,35
47,42,58,18
14,36,27,6
59,4,33,87
86,45,58,3
68,29,56,26
28,45,41,57
19,28,46,33
86,6,45,57
31,24,70,99
31,43,55,17
26,35,62,16
33,40,45,91
35,16,58,88
75,7,35,93
75,1,32,90
64,23,30,7
25,32,56,47
11,13,29,21
5,23,23,22
38,22,34,86
57,37,38,76
20,40,29,41
50,34,29,0
87,25,47,5
43,18,67,18
79,17,40,4
61,31,61,90
74,45,62,11
39,29,66,104
3,0,56,105
14,23,45,40
59,27,51,16
80,44,51,92
66,3,63,103
90,36,63,95
19,39,43,17
66,3,48,5
49,5,58,20
20,27,47,32
75,41,35,71
89,24,53,85
32,38,46,77
8,25,50,84
15,36,65,30
90,4,31,43
72,27,51,89
89,4,25,20
7,43,58,6
83,12,24,103
56,2,42,3
57,31,40,59
7,1,40,78
20,0,47,78
86,33,51,86
43,25,24,92
76,25,32,70
28,20,61,107
11,0,39,32
22,33,69,49
21,35,43,106
84,22,28,10
59,27,53,74
75,5,23,105
46,43,53,24
72,4,49,108
65,32,43,54
6,3,55,60
9,7,20,90
61,38,30,22
19,27,54,14
36,21,43,41
45,33,56,7
55,0,43,7
66,28,26,95
4,32,69,64
16,15,47,60
80,26,60,78
10,8,22,16
11,29,63,100
11,18,29,69
2,25,22,12
85,17,36,86
88,36,59,85
4,3,41,20
61,8,52,62
46,13,60,99
9,37,46,15
65,27,44,61
28,0,32,56
76,21,59,26
89,0,55,79
78,13,60,11
23,40,28,99
47,27,26,11
35,29,50,16
76,44,62,91
86,12,50,108
42,37,51,104
74,5,25,58
26,7,23,13
58,41,54,22
84,25,56,50
7,15,28,29
75,7,45,14
78,37,48,40
8,35,62,24
53,38,52,6
21,42,41,98
83,10,56,97
61,10,30,38
81,5,40,110
47,18,40,109
21,17,26,29
65,10,34,24
8,5,40,41
38,25,65,13
10,35,37,66
72,9,50,54
62,23,70,109
4,36,44,3
21,26,32,56
1,30,45,98
2,38,46,37
8,39,65,8
49,38,52,59
81,18,24,5
17,14,31,33
90,19,64,55
85,24,37,100
83,23,54,65
73,41,22,46
72,39,40,44
16,18,69,80
21,23,68,18
76,22,45,29
20,34,66,15
58,28,56,55
30,26,25,65
76,28,56,96
42,31,43,21
70,39,46,53
55,13,25,20
83,18,55,74
73,17,52,30
26,43,56,102
58,0,45,39
47,38,54,38
39,0,57,41
45,22,69,77
61,36,28,13
51,16,27,49
43,41,27,10
8,33,62,86
21,3,45,30
52,16,28,23
48,4,23,81
75,44,62,77
14,42,41,45
8,6,51,18
75,25,54,102
3,33,38,43
59,39,63,44
37,8,29,82
62,18,43,35
39,20,25,106
9,14,62,24
5,45,47,85
89,20,62,8
32,8,65,36
86,23,51,71
44,44,37,92
73,32,49,18
9,3,32,82
69,39,59,74
9,18,56,85
80,16,37,81
30,18,33,27
17,42,56,32
35,25,39,95
28,44,35,110
34,5,25,45
72,20,35,10
74,38,24,8
73,21,29,14
46,29,36,31
8,43,62,27
5,5,24,55
5,19,63,41
23,34,52,30
45,39,21,56
82,11,24,44
78,22,66,57
9,23,68,52
56,14,41,97
76,25,54,77
90,28,41,96
16,29,58,5
24,7,60,7
3,20,45,95
27,43,41,63
37,2,27,49
53,36,48,41
78,42,66,41
6,22,34,9
87,34,62,6
80,44,33,11
35,29,48,38
1,7,39,28
58,22,29,68
69,30,65,9
44,5,53,92
66,21,50,65
53,17,22,43
65,19,27,17
3,24,39,75
31,42,35,86
13,18,40,91
15,6,40,92
19,7,43,86
22,2,24,87
82,40,68,12
8,5,53,19
17,41,23,16
4,24,29,29
90,7,34,97
74,45,69,74
50,13,54,24
55,0,24,29
35,16,64,18
74,10,21,11
18,7,36,103
57,30,32,70
67,25,21,58
88,24,49,44
87,5,54,98
56,13,30,92
59,17,35,56
47,38,41,21
58,8,68,79
18,28,20,74
27,27,37,55
58,22,27,41
24,22,21,40
43,8,48,61
56,10,65,97
38,11,36,64
50,14,62,94
40,33,61,32
66,24,37,102
15,44,28,73
31,28,23,33
14,1,37,21
76,28,56,47
77,39,34,35
34,27,50,34
25,7,62,7
31,17,35,36
69,26,60,80
14,19,55,65
73,7,58,82
5,26,41,60
23,42,20,23
20,23,31,39
63,28,48,84
26,30,21,17
88,35,44,110
80,16,21,10
48,3,37,50
12,40,21,38
46,42,44,90
57,40,34,52
52,32,42,4
31,18,56,110
60,12,34,78
85,40,57,110
36,37,58,57
41,8,49,17
12,26,21,27
45,10,25,37
73,39,22,87
6,20,68,84
49,7,23,105
42,14,43,103
90,4,46,96
12,31,55,6
31,14,33,48
54,24,41,96
63,43,35,73
35,12,62,98
69,20,66,17
24,39,43,44
87,33,36,40
16,36,54,45
44,44,24,57
73,9,34,77
37,14,28,104
25,8,52,81
22,45,21,58
40,16,57,75
70,34,48,34
78,10,45,66
3,9,63,11
2,21,63,18
63,17,58,96
9,2,33,29
27,22,34,51
7,27,65,63
69,18,45,104
79,26,64,61
70,24,30,93
87,44,42,59
69,14,68,17
79,15,59,99
48,16,21,2
47,26,69,16
79,30,42,7
11,25,26,56
17,26,65,40
2,1,54,91
63,2,31,53
79,17,35,45
78,40,21,64
46,28,57,24
3,12,69,78
43,2,27,53
21,1,31,68
34,20,64,38
67,12,68,94
4,41,38,86
38,23,33,28
79,32,45,28
1,38,62,100
56,40,50,76
62,11,34,81
23,26,26,40
46,25,63,85
43,39,41,50
37,10,33,98
60,31,51,55
14,29,40,37
12,10,35,18
55,11,28,96
55,27,59,28
69,10,45,73
55,21,58,44
12,9,35,21
15,16,47,108
59,5,43,92
30,3,43,64
72,18,22,91
54,25,46,32
18,31,51,70
12,8,62,20
90,14,29,27
55,16,48,22
65,27,21,86
76,1,37,3
22,43,26,94
85,23,20,91
80,9,25,89
48,44,26,75
75,21,40,77
43,18,64,70
11,14,55,90
78,17,52,5
39,12,55,84
79,40,54,98
74,4,58,15
90,45,20,17
25,2,54,88
5,40,63,79
75,0,65,87
9,33,33,29
9,20,67,18
47,44,46,92
79,12,30,82
22,44,57,20
56,43,66,34
52,31,62,93
51,10,56,65
57,23,38,88
77,31,25,40
83,0,51,90
84,11,69,47
6,5,67,5
87,17,39,102
55,26,61,109
73,40,34,58
74,36,20,50
39,28,28,79
18,16,64,84
52,9,49,3
75,27,53,6
27,42,58,87
67,6,59,85
14,11,41,110
19,33,61,10
73,39,67,70
22,34,45,72
33,44,46,58
19,22,53,31
56,8,30,47
71,45,48,37
14,23,50,7
35,22,57,71
32,23,39,107
85,44,67,51
35,40,23,80
42,1,28,6
27,22,49,90
3,33,43,66
40,43,55,7
20,0,67,61
20,18,32,105
39,39,57,19
37,26,68,59
64,24,57,60
68,0,59,63
6,27,23,107
27,19,63,57
4,24,26,72
15,11,42,51
36,14,40,22
17,18,23,54
75,10,34,24
46,44,32,80
18,12,65,34
62,34,50,27
7,26,26,55
20,41,50,60
31,16,67,48
60,19,69,98
41,27,23,63
21,16,29,79
52,0,27,105
74,7,49,98
52,36,61,104
60,5,50,109
21,11,23,65
6,26,38,82
72,18,65,56
24,38,68,92
6,5,51,84
4,25,38,106
55,8,24,59
6,11,42,63
47,19,32,4
48,13,52,81
3,44,60,103
17,41,69,95
21,3,63,59
26,32,45,3
59,1,58,16
66,2,27,50
7,39,50,46
3,22,66,98
25,28,40,27
81,42,61,108
59,15,48,12
13,28,22,8
16,41,60,26
50,36,51,8
74,17,41,64
18,21,22,72
19,0,43,77
6,28,23,67
11,26,41,88
6,1,51,81
39,28,21,51
82,17,51,0
23,39,33,59
1,28,67,69
53,37,57,69
79,5,36,70
73,10,35,69
14,8,61,83
76,15,29,87
13,41,64,67
15,31,58,24
30,23,49,53
63,37,54,99
71,3,59,55
32,14,23,81
23,36,30,5
30,14,41,44
36,1,47,89
54,36,29,14
5,17,59,44
30,8,54,91
50,11,69,53
18,6,36,90
26,23,64,55
89,8,50,60
47,17,55,79
55,37,25,41
45,17,22,93
27,17,33,86
27,20,44,63
42,13,21,84
30,23,60,31
16,26,46,78
7,45,66,52
77,25,39,44
25,9,50,70
32,27,63,97
4,23,21,42
65,34,31,0
90,33,50,103
8,23,31,70
55,27,27,86
69,9,41,34
58,10,61,9
90,35,64,49
76,37,22,107
43,36,55,76
81,45,38,4
62,43,29,76
75,27,36,7
9,4,47,39
29,44,42,0
38,35,57,25
34,29,42,29
66,22,66,44
33,26,38,75
23,16,40,48
16,43,53,84
50,1,43,47
11,44,69,39
60,6,41,28
7,5,30,42
50,16,61,31
12,43,41,38
1,16,52,13
22,9,47,56
32,32,63,32
17,6,42,110
75,37,65,52
89,41,70,19
15,37,41,85
44,3,23,19
23,0,67,88
8,34,52,77
69,39,39,6
15,6,21,32
33,39,46,54
63,26,28,23
15,22,38,50
41,8,60,37
47,36,39,107
11,42,36,88
12,28,23,75
79,15,66,46
51,35,52,98
76,13,65,29
9,4,47,28
79,21,35,30
52,21,22,17
34,35,29,94
23,43,37,84
22,21,54,19
4,1,64,93
46,29,60,89
41,39,20,51
70,37,41,12
58,21,64,100
22,8,48,22
23,30,57,68
57,3,47,99
47,31,50,107
82,37,37,0
36,22,33,102
27,19,66,60
50,31,28,69
43,16,61,68
67,22,30,69
31,37,59,57
80,27,24,73
50,28,47,12
87,4,51,49
48,14,31,108
27,6,20,66
34,26,57,66
37,27,64,24
75,28,63,109
26,43,23,98
33,27,29,80
64,26,22,59
52,43,70,19
34,27,30,0
12,15,24,76
12,15,65,91
45,38,62,11
59,26,40,0
77,43,54,6
76,27,45,99
68,21,26,77
86,24,34,24
20,17,33,41
54,4,65,15
67,28,21,15
5,39,30,105
38,41,25,9
87,7,39,42
43,29,69,43
75,39,38,33
34,41,28,23
8,42,40,13
63,13,25,100
16,5,68,88
1,19,44,101
18,36,22,44
61,15,31,19
8,8,27,15
11,19,38,104
22,19,29,48
84,0,54,9
68,9,65,18
68,24,37,27
21,9,57,63
1,45,36,51
73,18,49,82
88,40,42,44
81,20,61,24
60,10,52,99
80,38,32,26
79,10,50,4
40,4,31,66
20,19,64,43
50,37,56,76
85,38,60,104
1,3,33,42
57,44,57,51
9,2,34,105
66,8,63,20
42,1,25,33
20,10,48,85
51,10,58,90
51,41,32,30
52,17,36,108
17,11,55,2
70,26,64,36
4,3,37,52
19,5,64,102
25,24,44,39
45,29,56,38
62,7,68,75
63,16,52,17
43,11,61,2
15,36,37,46
75,34,28,38
15,37,53,81
73,27,22,84
3,20,23,50
58,30,63,32
64,43,43,37
40,22,70,10
77,45,33,82
29,3,67,27
40,40,69,47
67,26,41,72
46,3,27,6
67,2,42,89
31,12,57,5
32,32,43,51
32,31,22,76
25,42,38,64
51,18,66,100
73,44,33,79
25,37,23,90
21,26,56,52
36,3,32,66
50,25,48,9
50,40,67,68
84,29,30,20
54,29,67,23
59,24,58,53
52,45,54,44
35,18,42,84
44,12,22,63
8,4,46,50
43,36,30,31
44,23,55,90
6,18,47,69
54,28,23,96
59,44,50,52
70,21,69,55
46,8,57,4
65,35,42,41
82,26,22,88
87,16,34,108
19,44,50,1
10,10,30,30
12,19,51,2
75,37,44,107
56,44,51,86
32,9,39,103
8,27,27,14
69,5,44,8
12,0,52,21
11,32,45,78
40,42,46,106
38,9,46,6
14,26,50,46
85,13,24,39
41,3,24,82
71,39,35,2
62,9,70,96
55,10,63,88
30,43,54,55
43,18,21,28
81,0,26,92
83,41,59,84
55,2,36,74
9,23,70,25
34,31,68,47
27,10,33,90
1,18,28,95
81,24,44,97
25,33,23,74
41,40,20,84
59,34,31,15
53,2,22,0
33,10,20,64
11,30,54,110
