Soil Moisture,Temperature, Soil Humidity,Time
61,5,38,15
21,45,62,69
72,37,61,76
69,25,34,89
21,11,48,110
3,28,24,109
65,4,30,49
13,2,56,97
5,43,64,110
8,12,68,28
67,21,49,41
55,8,70,80
10,41,60,52
14,44,60,40
36,1,54,68
52,9,54,52
35,4,51,98
88,13,57,15
87,15,26,27
15,31,67,30
47,22,55,7
46,27,63,60
87,43,50,66
29,22,54,35
2,29,45,20
43,42,39,58
29,13,38,50
27,26,64,41
4,31,63,36
66,41,41,64
48,31,33,90
65,31,34,20
12,8,40,51
34,37,34,98
4,10,33,45
69,32,28,41
13,26,28,23
10,41,33,46
2,0,65,7
50,44,52,106
1,32,54,76
49,31,51,8
3,13,20,81
27,6,51,85
66,3,57,105
51,23,50,30
50,32,20,8
23,10,70,110
90,15,34,77
19,8,47,91
48,7,62,103
51,9,27,37
63,21,40,40
77,30,66,55
69,15,63,89
84,18,25,68
19,24,20,100
85,43,27,74
73,27,58,4
60,8,31,62
85,16,45,10
40,19,50,45
79,8,61,21
6,11,42,4
72,7,23,81
44,7,42,77
89,35,22,40
38,1,39,65
85,5,59,50
78,40,67,22
5,19,49,35
27,39,47,50
56,29,25,85
60,15,59,49
59,35,41,41
62,21,68,18
44,13,42,50
45,13,70,44
66,44,27,59
80,24,30,62
89,6,35,26
1,37,28,16
32,28,39,93
20,5,59,27
30,18,48,70
35,8,60,35
63,26,55,43
66,8,53,57
28,18,26,75
58,10,47,33
45,20,35,51
48,44,56,86
30,3,21,19
86,28,22,47
43,15,39,47
9,12,58,84
21,45,37,4
81,12,61,4
2,19,23,34
9,26,45,11
46,41,64,64
36,27,65,18
39,18,57,6
73,34,43,110
37,38,43,45
13,9,63,32
48,0,61,108
75,24,49,84
18,34,45,79
73,20,60,54
26,21,54,17
85,33,68,85
70,11,58,100
87,45,68,27
65,16,37,32
38,38,36,10
63,34,22,37
56,20,46,18
15,11,65,81
4,10,52,46
14,27,30,93
87,4,66,103
59,33,50,110
34,19,55,89
42,4,36,82
13,33,37,40
42,18,27,66
35,6,67,47
24,41,37,23
49,26,45,9
64,25,49,74
76,17,32,91
28,19,48,91
6,20,22,6
60,3,27,96
31,0,67,61
35,43,23,52
79,5,51,52
18,9,31,50
70,7,39,28
1,8,23,20
42,19,30,11
63,40,42,32
6,14,26,9
20,6,25,33
86,15,63,106
52,18,53,6
65,43,46,97
88,9,25,53
14,40,23,38
51,45,28,80
44,9,40,68
23,4,65,39
73,1,48,70
47,33,38,0
8,16,64,58
5,45,41,44
36,25,35,94
49,28,41,104
63,28,20,105
3,29,51,28
56,40,58,95
87,2,39,4
54,23,22,54
85,45,59,82
24,7,39,107
9,18,38,40
21,17,55,94
72,40,59,103
42,26,67,109
42,19,27,100
72,5,21,76
41,40,48,32
73,3,48,96
89,35,27,2
25,2,67,89
70,4,27,54
22,4,34,104
22,1,67,32
86,4,42,6
49,34,43,52
71,28,63,22
12,30,31,64
50,17,70,47
4,27,65,90
65,26,54,20
54,21,39,3
60,6,41,58
37,25,25,63
80,5,53,65
21,19,45,23
82,40,55,28
19,2,60,74
15,5,38,14
51,13,68,48
41,20,31,51
6,30,47,6
11,8,26,30
43,43,49,36
38,1,50,49
69,35,41,69
9,13,48,34
35,20,38,74
40,27,24,61
77,28,62,9
19,27,24,42
67,37,61,62
1,39,41,76
54,30,66,74
78,7,32,15
84,0,28,100
9,12,53,99
34,14,64,20
34,43,30,72
84,22,42,103
59,14,68,106
76,32,44,25
46,29,27,56
34,24,53,95
13,2,64,46
42,40,54,102
66,42,22,103
8,3,20,8
69,15,44,83
32,36,59,8
58,38,21,10
36,29,37,46
59,21,51,25
79,28,48,86
65,44,54,109
23,32,70,43
74,11,68,15
80,4,42,69
53,18,41,52
54,33,55,47
53,32,49,46
41,5,31,48
43,25,65,74
35,33,41,26
5,11,44,32
31,13,36,72
8,35,45,93
26,33,58,10
49,36,62,27
21,35,40,94
9,19,48,50
44,37,22,26
48,12,53,103
85,38,63,76
66,38,58,57
77,0,64,93
47,25,44,18
11,27,70,37
22,29,66,12
90,29,26,59
27,34,25,8
32,34,22,7
47,6,46,95
21,28,68,28
30,33,63,87
79,1,53,110
72,26,26,21
66,43,41,90
15,28,58,28
48,27,57,84
23,15,56,108
86,20,55,30
74,26,48,110
67,12,55,90
85,23,56,40
75,28,62,72
35,0,58,54
65,38,29,8
54,41,20,21
47,35,65,88
35,10,27,23
38,34,50,100
89,28,45,86
40,36,70,69
81,21,70,0
28,37,70,30
51,25,42,22
21,16,70,102
28,34,57,37
61,13,43,45
67,38,56,50
50,23,52,109
24,39,49,5
42,29,45,18
16,6,45,22
73,41,45,72
73,6,70,20
5,20,43,66
9,9,46,1
88,19,41,87
73,25,37,50
87,19,37,102
66,17,52,46
35,43,21,66
83,27,58,80
17,9,44,44
37,18,36,5
72,11,24,52
37,41,61,46
30,0,60,105
75,6,59,85
5,25,67,30
25,28,44,100
56,9,63,1
29,18,57,44
20,17,61,35
55,17,58,54
78,38,48,22
77,12,23,55
27,33,69,87
15,5,53,29
3,42,35,50
4,4,64,8
13,11,39,104
49,2,36,104
1,24,27,32
25,34,53,73
89,43,25,67
74,40,39,32
85,15,52,100
60,35,21,57
83,32,55,110
69,42,69,83
73,8,29,33
44,36,56,4
58,44,34,31
66,8,46,80
78,29,32,100
67,10,44,84
7,13,58,14
21,29,20,63
38,17,66,86
76,7,39,18
89,8,49,98
87,44,33,85
8,31,32,91
14,37,50,18
83,42,50,80
52,31,57,50
65,33,43,84
85,28,24,46
25,0,52,49
49,27,63,109
67,21,25,103
34,32,52,87
78,15,39,14
3,2,30,89
84,25,30,25
51,30,63,15
58,13,65,78
89,0,43,34
58,26,67,69
4,11,25,45
75,7,34,97
25,18,69,26
73,2,54,4
42,2,39,49
25,10,46,93
53,28,51,57
10,40,65,98
85,36,61,41
45,13,69,94
29,11,52,50
54,24,41,55
45,38,51,60
34,15,29,84
87,28,49,105
87,16,28,80
73,20,43,14
27,9,49,25
22,3,25,71
23,1,46,74
16,19,62,1
65,18,20,27
74,39,56,85
2,10,29,88
31,24,37,8
84,2,38,2
46,8,64,5
89,37,26,52
20,41,67,20
45,17,40,27
90,6,57,85
72,38,33,56
83,24,57,82
45,3,57,41
3,29,68,101
68,5,55,0
90,19,50,12
7,37,42,13
14,19,51,7
61,2,57,104
80,4,39,80
23,1,30,78
87,10,35,72
4,18,46,92
44,29,42,16
36,43,43,38
43,42,46,42
31,2,55,19
50,26,36,103
3,38,51,50
24,5,22,74
38,44,53,48
53,23,37,107
38,9,29,63
29,5,41,45
81,21,50,98
51,1,49,100
40,34,55,69
4,30,38,104
85,24,25,71
82,24,67,102
65,26,27,46
27,26,33,71
59,40,46,63
59,10,39,74
69,20,42,72
56,40,21,56
5,13,59,87
5,33,69,53
12,31,64,71
17,31,23,53
86,31,49,22
42,20,52,15
72,32,37,60
59,8,69,93
53,11,45,8
79,17,47,46
79,28,23,31
24,43,66,69
9,0,26,89
23,14,70,57
84,6,59,36
53,8,28,53
43,3,67,94
13,20,61,37
55,39,40,69
77,41,59,36
22,28,39,36
74,25,32,19
84,25,68,68
61,34,69,28
87,21,42,64
21,18,46,75
17,15,48,2
18,19,20,58
59,3,41,10
89,4,47,74
81,44,54,91
24,11,57,8
30,26,37,8
82,39,23,58
24,20,53,84
9,15,32,81
58,35,23,48
36,20,55,5
77,44,59,5
37,5,62,47
82,40,62,90
62,8,32,20
73,19,68,50
57,7,20,58
39,41,69,77
42,33,59,43
37,35,52,3
89,30,41,22
28,17,39,44
35,31,56,41
4,43,55,35
85,39,29,13
3,44,48,38
34,35,43,18
3,42,47,27
63,23,48,53
1,39,56,34
78,1,42,109
71,4,44,105
3,43,63,6
57,42,56,31
72,33,43,60
38,32,57,21
40,5,33,83
88,21,50,39
33,9,22,104
15,27,30,40
3,44,38,27
86,30,66,65
60,8,40,72
50,42,30,106
17,34,66,38
65,21,47,32
54,16,35,41
8,44,52,43
64,26,24,15
15,19,61,17
25,14,50,86
81,1,21,5
13,39,52,90
83,23,37,67
51,6,32,55
67,43,44,67
79,1,31,39
49,39,67,8
66,6,59,86
11,23,66,109
37,14,56,84
73,3,23,70
27,6,48,64
22,30,41,6
51,40,66,39
19,19,63,90
75,43,26,31
68,16,59,106
67,14,62,81
71,18,43,26
64,29,25,9
75,2,30,17
63,1,53,19
23,2,67,88
5,42,30,91
42,34,50,26
39,38,65,87
88,13,51,72
16,34,24,64
61,14,28,14
50,34,64,84
6,32,68,78
13,11,55,82
83,37,24,35
74,44,56,104
28,26,24,84
59,24,61,92
46,26,20,94
9,45,25,71
74,26,57,71
14,36,62,76
51,42,41,97
12,22,44,40
79,36,69,41
11,12,56,52
2,39,68,83
37,36,65,80
87,31,64,11
28,10,33,92
41,8,21,6
59,40,65,104
17,36,34,95
33,43,59,4
38,32,67,21
41,2,69,99
35,6,62,55
86,26,49,81
18,27,22,100
7,35,31,2
1,12,21,41
55,44,37,107
83,24,42,46
62,32,23,19
50,10,27,51
76,35,22,26
73,32,45,75
29,17,37,51
31,22,70,5
59,11,41,107
44,42,23,108
16,21,36,46
60,9,57,76
62,24,29,56
64,44,35,88
73,37,31,21
64,26,46,44
46,30,25,53
88,40,21,39
80,0,38,21
32,9,67,31
80,2,61,18
86,10,42,11
13,34,28,20
47,37,23,80
13,3,38,41
41,8,46,81
20,28,62,93
74,24,36,65
54,12,27,90
3,15,39,17
42,12,31,9
16,38,51,22
78,13,61,29
67,36,21,77
1,25,28,20
57,43,29,41
36,30,63,64
69,9,65,78
14,4,52,0
19,41,48,23
50,13,64,40
71,40,53,40
41,23,64,49
51,2,47,68
31,39,65,10
50,16,50,106
68,11,25,18
35,26,62,36
71,29,39,29
37,10,49,68
12,10,34,100
5,12,25,33
32,7,67,67
45,15,49,93
29,28,41,29
81,40,46,99
45,41,52,62
62,36,42,17
78,36,43,78
21,34,32,13
82,29,45,31
65,23,30,99
61,16,50,84
67,26,26,11
86,21,65,26
17,41,43,6
16,1,68,10
83,3,51,36
51,27,68,23
81,15,22,26
53,30,62,17
42,11,70,52
84,17,57,40
21,33,43,60
11,27,59,74
33,38,40,47
86,12,38,12
82,37,25,10
29,42,30,6
2,40,61,5
82,44,49,19
19,37,52,86
12,45,56,56
50,18,46,34
52,35,33,82
38,10,42,70
46,25,25,65
85,1,36,80
67,8,59,85
53,29,54,19
73,28,53,41
53,32,33,13
87,10,65,31
70,0,55,87
79,20,65,102
4,29,43,77
19,37,31,77
34,5,39,70
26,1,69,75
61,36,63,15
89,20,60,12
60,32,46,28
48,20,31,70
34,3,62,31
71,32,56,0
46,3,37,60
4,16,39,68
42,15,57,15
54,29,46,80
83,27,66,108
3,1,34,32
47,16,23,48
47,45,49,65
62,39,33,66
62,27,29,93
55,16,31,90
4,3,45,95
79,33,42,15
4,1,68,73
6,21,22,44
4,6,24,77
38,10,52,18
15,39,61,26
21,19,64,85
7,20,59,88
31,11,48,87
45,13,51,61
73,16,21,90
31,36,68,28
34,0,33,55
73,3,69,91
8,2,69,89
15,26,69,93
76,44,20,58
87,33,57,55
49,28,67,36
31,2,46,29
67,8,59,6
58,17,60,95
66,37,31,89
76,2,61,78
27,39,24,68
62,37,62,56
55,29,49,18
4,38,68,35
20,4,29,87
5,34,40,38
13,7,39,15
85,6,53,36
2,43,64,38
84,36,66,61
4,26,48,37
19,29,43,8
31,35,41,101
61,30,64,23
17,25,32,14
9,24,51,29
55,44,63,78
80,5,27,52
51,20,33,92
58,5,67,17
63,6,48,8
87,29,41,84
73,28,43,11
31,10,69,74
85,36,22,63
20,29,46,54
29,11,20,63
2,21,33,3
55,31,34,79
49,42,51,96
9,27,38,108
43,28,27,12
41,43,40,92
87,7,61,18
82,45,33,87
58,38,70,83
30,15,21,93
43,36,61,104
3,7,37,47
47,18,46,79
83,33,67,107
5,35,56,1
32,16,36,107
84,1,21,49
69,23,44,16
66,36,56,102
55,19,30,63
2,25,59,30
33,41,33,94
80,9,34,88
46,6,39,103
29,40,32,12
68,3,54,65
43,16,50,5
64,5,68,53
35,45,64,11
25,15,65,51
6,12,26,1
78,14,40,101
81,36,60,57
20,10,41,46
80,35,45,45
84,17,42,23
70,39,21,77
83,45,24,65
17,22,29,39
63,7,66,101
29,32,36,33
42,9,30,42
55,18,37,102
19,25,47,93
32,23,59,66
70,36,53,27
81,27,27,25
72,34,46,62
79,28,26,1
59,42,46,71
23,14,37,70
90,35,49,24
6,36,22,9
61,6,26,81
37,33,35,38
53,35,27,22
41,30,22,3
35,25,40,20
62,0,28,14
14,34,35,93
47,4,42,2
61,25,60,16
40,30,60,46
36,2,49,55
75,28,58,70
36,42,61,61
5,41,25,39
83,8,29,42
85,1,34,91
69,0,37,23
4,38,64,42
57,39,40,15
25,37,33,42
8,0,25,24
65,45,60,109
54,36,66,34
34,33,53,103
90,17,64,60
3,7,35,7
9,38,30,19
35,15,67,79
12,22,33,82
84,24,20,25
46,35,35,95
64,5,40,31
5,33,45,41
23,31,38,33
76,33,45,83
78,17,47,28
56,14,22,72
48,27,31,11
64,2,20,105
79,28,33,53
11,16,38,81
39,38,25,57
19,45,20,19
46,14,25,8
63,0,30,50
64,4,55,0
3,27,33,32
69,20,63,61
4,23,29,98
55,19,32,70
29,4,49,88
57,19,45,68
72,23,42,94
3,24,43,22
33,26,30,38
88,2,39,48
83,26,31,11
12,12,41,53
88,41,70,3
83,13,64,51
80,3,44,58
62,5,57,52
87,13,54,9
42,40,53,77
74,42,33,73
78,13,69,7
58,13,29,16
40,21,29,26
80,3,30,83
19,15,32,75
47,27,61,106
71,11,43,91
90,40,68,56
74,1,38,76
14,12,32,35
27,31,21,11
12,14,65,104
70,22,61,87
11,0,42,107
12,17,69,2
1,14,32,82
38,4,55,55
53,24,21,1
51,12,47,25
4,24,35,17
45,2,67,38
49,20,25,80
21,1,31,82
24,19,36,63
11,42,33,32
44,8,54,54
50,24,63,62
43,11,45,64
59,2,43,96
3,15,47,51
21,28,41,34
37,16,69,15
41,39,24,32
89,15,27,6
82,7,50,59
43,41,64,46
44,32,32,86
35,34,44,76
14,24,48,75
19,12,69,73
68,36,39,11
57,1,58,89
4,11,23,81
79,45,41,57
62,3,27,105
1,12,48,80
5,6,57,109
83,45,26,15
53,23,60,73
39,19,68,5
46,4,36,107
47,6,27,95
83,33,21,9
61,34,45,36
17,2,38,83
72,25,66,67
32,4,55,62
77,37,38,91
44,11,46,22
24,29,22,89
71,20,28,72
37,6,42,109
23,27,38,63
43,45,45,33
22,24,33,5
30,6,49,26
81,40,36,16
52,45,55,70
56,42,64,5
57,17,67,107
85,10,24,22
27,38,22,95
57,21,56,91
67,23,68,5
78,17,70,8
63,25,62,6
77,13,37,102
66,14,34,2
73,44,22,98
33,20,28,84
50,37,61,39
84,14,61,90
6,27,36,97
72,4,45,10
55,25,38,17
61,26,49,100
4,21,50,16
76,9,53,102
3,29,27,84
75,26,70,56
64,37,54,49
19,44,46,74
56,31,45,7
25,42,34,47
60,25,20,13
13,30,58,37
35,16,44,101
29,36,58,3
22,20,61,5
46,6,70,85
66,4,25,33
30,2,36,28
20,34,47,33
11,32,20,38
69,43,23,33
59,9,31,37
71,11,54,47
16,21,70,106
39,31,44,96
32,12,70,101
33,11,65,39
66,7,36,43
16,16,70,5
11,28,60,83
86,35,69,20
65,40,24,90
80,24,46,34
51,20,24,38
85,16,22,62
18,16,26,58
85,37,67,32
37,36,53,62
73,30,64,95
63,14,66,15
66,8,40,89
47,21,68,51
32,7,28,11
60,21,30,77
9,10,39,26
64,19,43,16
24,43,40,92
14,13,30,24
11,10,53,69
49,36,34,96
50,3,52,80
44,40,39,56
74,20,69,72
9,0,21,24
88,28,49,75
53,35,24,83
86,1,43,85
41,31,29,40
82,27,47,21
69,16,63,0
16,25,30,41
15,34,22,34
83,1,63,40
31,35,20,60
50,31,46,87
74,29,44,57
82,3,22,35
87,21,42,84
49,18,35,61
77,25,31,33
31,19,22,25
11,11,36,58
76,26,64,98
3,27,37,45
54,35,21,66
30,35,58,100
14,33,21,84
50,4,54,70
12,29,50,95
47,8,40,73
14,15,34,86
26,17,43,42
31,7,43,8
59,42,60,58
47,4,62,45
27,41,50,65
22,17,36,94
62,36,60,70
31,16,55,99
85,5,66,11
4,24,52,34
46,9,39,28
32,22,48,55
71,4,70,24
14,18,64,24
6,29,28,42
88,41,65,19
23,18,47,106
22,34,38,25
71,0,50,87
38,27,31,9
62,36,26,42
90,29,29,76
21,26,65,3
61,10,25,18
80,26,58,59
73,32,50,77
59,31,31,41
85,4,29,32
15,36,61,40
30,26,48,10
58,15,40,16
77,22,27,14
31,0,28,53
2,3,32,34
29,6,50,55
67,22,65,93
3,16,24,73
66,18,35,8
67,18,45,48
24,39,47,98
65,1,39,103
5,16,62,10
64,33,63,67
86,45,64,86
28,31,59,37
38,45,38,103
52,18,58,53
45,10,37,11
83,32,37,19
24,6,54,59
50,29,39,4
33,1,25,99
5,14,59,65
42,12,57,65
34,37,55,72
61,1,53,28
27,23,55,11
73,11,36,63
1,14,36,75
78,20,47,100
88,21,53,35
24,25,40,55
71,37,31,49
1,7,28,45
61,4,46,54
5,20,69,84
29,31,30,109
40,16,23,44
71,3,23,94
89,45,28,48
55,33,44,42
89,25,66,74
71,24,26,27
71,3,56,94
13,5,35,47
27,8,38,59
67,35,70,37
10,14,69,71
14,12,70,2
72,25,47,97
84,23,28,63
56,40,43,0
8,5,20,108
69,30,28,82
3,31,43,8
76,5,44,7
65,17,27,66
17,45,51,91
10,12,52,92
45,0,50,61
9,19,55,64
15,34,54,27
48,44,42,15
30,0,52,10
27,7,61,76
66,24,70,102
39,2,32,93
71,20,47,38
10,32,56,102
58,15,24,79
41,20,56,98
86,7,35,0
35,23,39,17
26,36,67,47
75,19,39,92
8,8,48,23
67,11,48,42
71,41,40,19
29,4,63,19
61,24,33,56
40,1,23,18
85,44,21,83
84,26,47,8
17,1,42,2
14,18,46,25
44,25,50,57
20,44,35,49
64,24,39,54
66,40,24,109
3,23,44,46
39,20,51,88
85,43,28,94
46,20,36,70
61,20,42,8
74,28,28,27
4,36,64,55
2,1,37,107
8,1,35,87
73,23,30,71
70,21,65,31
81,16,20,77
8,21,63,89
53,41,27,71
22,35,57,18
76,45,61,72
41,31,61,95
11,35,29,43
39,42,55,25
58,7,56,69
13,28,59,1
27,26,52,9
16,19,48,24
14,30,67,24
67,26,48,0
48,28,43,98
5,44,25,86
40,24,52,41
73,45,36,85
68,31,49,102
87,33,65,82
1,13,36,53
90,14,66,68
56,5,58,40
22,9,22,42
2,2,70,45
74,15,49,70
23,19,41,44
10,7,38,57
46,7,39,108
66,3,24,23
45,41,68,16
70,24,27,54
35,12,43,9
4,10,42,83
88,4,47,43
22,8,59,51
65,37,51,66
65,11,24,64
85,28,70,32
40,9,53,19
9,30,21,41
4,13,40,37
36,40,25,48
20,34,21,83
4,17,34,8
66,14,29,83
73,10,33,62
85,20,27,83
27,33,25,45
9,30,67,25
22,24,64,45
15,25,37,35
58,38,30,57
86,39,47,27
77,45,70,109
87,3,21,73
41,13,62,30
61,18,31,24
62,27,31,102
47,1,37,33
46,15,35,35
13,41,30,6
65,10,70,56
22,33,36,7
14,40,58,71
34,44,51,33
57,25,40,47
67,18,36,60
64,26,58,22
37,4,50,89
66,35,47,103
84,27,55,24
89,43,59,36
58,43,22,60
51,6,64,76
74,16,20,24
55,17,35,41
17,35,23,22
42,26,54,11
46,22,64,97
38,10,67,21
51,40,45,65
80,38,40,22
19,14,63,18
78,29,36,55
45,14,23,80
9,2,62,16
16,37,43,1
73,4,67,61
25,8,68,70
69,5,44,102
7,41,54,11
29,5,24,3
83,8,67,86
34,33,48,21
90,26,54,20
40,24,31,101
84,32,53,44
54,10,46,26
74,45,35,13
76,37,54,25
31,5,41,31
2,7,23,42
17,35,21,39
89,30,32,15
29,8,28,68
79,1,53,36
66,28,70,51
21,13,58,2
66,18,47,68
13,16,56,110
58,10,40,58
3,17,50,110
68,35,45,51
64,28,29,29
56,25,20,83
12,2,54,46
87,13,26,67
63,43,33,27
53,21,45,88
61,20,61,75
14,11,47,52
30,11,55,101
17,0,70,11
64,45,21,31
69,22,68,38
30,10,55,12
47,3,68,82
82,41,57,10
69,21,62,27
28,23,37,19
21,36,68,82
5,13,63,67
34,44,52,79
57,5,30,2
30,16,36,10
17,18,50,2
10,33,31,6
36,24,50,21
55,12,68,34
4,14,34,76
40,28,29,104
83,25,46,57
26,19,45,106
39,34,41,44
14,11,46,51
17,33,21,103
34,37,62,30
7,28,59,66
23,17,39,77
37,7,35,45
3,20,54,93
84,41,33,4
23,18,64,71
16,20,58,78
52,45,36,68
26,3,40,101
60,22,28,107
5,45,61,17
23,39,39,62
86,41,41,30
2,44,61,60
77,38,62,105
16,3,40,48
58,12,28,31
28,28,70,85
15,22,47,34
7,40,70,106
67,25,29,91
86,2,70,47
54,23,33,108
25,0,47,65
10,19,34,3
11,23,57,26
58,37,37,86
38,42,36,91
22,4,64,0
8,7,44,49
79,11,27,89
61,13,22,42
65,20,53,62
17,26,36,29
31,35,46,16
52,18,36,7
50,43,64,57
2,38,53,86
74,16,31,99
28,33,21,80
6,40,50,87
71,7,68,66
16,28,60,45
7,3,40,41
66,27,35,28
59,28,54,43
33,8,69,31
29,31,25,89
7,22,27,98
42,20,47,17
16,34,43,70
21,33,39,19
32,7,66,60
8,10,41,28
15,26,56,110
9,28,69,68
6,25,26,70
34,0,34,44
82,26,43,47
46,2,57,33
16,29,24,110
81,37,70,89
18,21,45,103
71,4,58,84
78,33,24,27
30,45,24,56
11,15,69,81
3,8,64,110
75,24,32,72
43,4,66,105
81,44,60,19
4,7,39,90
78,22,23,83
48,43,31,70
18,3,60,73
47,41,34,91
38,32,59,2
53,22,21,69
79,11,21,20
67,1,49,87
69,28,22,70
24,6,24,98
42,25,58,95
63,34,52,77
73,18,55,68
38,37,65,36
72,34,60,19
49,9,34,66
49,18,34,8
78,32,56,65
12,8,69,44
40,4,39,32
8,14,45,107
5,38,65,76
21,2,27,69
64,40,37,66
1,22,37,7
79,26,28,49
39,37,27,22
8,10,55,90
2,19,48,35
6,6,61,8
17,44,28,5
81,14,26,24
82,2,38,1
8,17,70,103
88,2,43,55
68,30,46,26
38,39,24,93
59,35,32,27
45,41,44,80
13,24,44,56
89,9,23,90
73,5,47,99
12,3,62,17
82,15,69,71
51,44,35,87
41,41,67,102
61,23,58,4
67,17,46,53
17,7,69,36
57,21,49,91
51,30,21,37
24,32,22,86
54,23,42,66
64,26,52,48
61,0,59,101
49,23,47,60
54,40,51,27
53,21,59,24
37,6,50,18
74,28,55,41
42,36,65,36
14,27,48,6
53,7,62,104
17,39,23,53
86,27,44,34
45,44,52,84
22,23,49,100
39,40,27,57
53,15,33,74
90,20,69,54
2,38,53,54
42,45,58,43
29,1,51,6
28,28,58,14
34,30,29,83
79,14,42,39
46,42,40,87
81,11,59,21
3,12,69,36
53,27,21,63
7,27,44,52
56,30,46,94
62,23,59,109
57,6,34,98
3,8,69,66
39,25,53,87
20,21,38,4
53,20,67,74
69,17,37,13
55,21,39,4
21,26,67,92
11,29,26,16
78,23,41,33
2,18,28,67
33,4,27,18
19,0,42,35
71,25,26,66
1,26,61,66
30,28,60,106
79,2,59,46
49,35,45,36
1,37,31,49
62,27,30,27
17,30,47,81
43,35,39,32
38,40,35,98
34,20,22,4
84,25,59,69
87,23,30,76
3,40,28,104
76,33,30,63
67,6,25,103
89,9,38,83
72,1,63,20
24,29,59,43
89,33,44,55
16,28,62,59
31,16,41,6
78,13,39,41
48,6,29,25
65,32,24,109
22,20,32,20
68,10,52,71
3,15,57,20
40,12,47,94
81,33,63,8
21,40,58,30
34,34,27,59
25,45,42,2
29,9,30,45
63,37,39,88
62,42,46,33
5,32,41,107
53,26,65,56
63,42,40,65
71,25,43,9
80,12,64,58
19,10,22,98
90,35,39,91
81,44,57,48
67,20,65,48
21,6,20,26
4,19,52,67
85,44,60,17
23,0,41,56
19,5,51,104
73,17,66,72
60,4,53,47
65,20,27,13
50,34,37,16
90,26,44,110
89,4,55,30
16,22,27,14
11,28,58,70
11,13,56,38
41,32,69,62
74,34,30,45
71,25,31,0
64,22,35,91
83,32,68,59
41,5,20,48
58,18,40,54
62,43,55,20
89,35,69,106
62,3,52,78
66,1,36,1
53,5,29,26
16,15,34,45
6,17,42,18
30,4,52,21
77,27,33,66
61,25,67,81
64,14,37,41
32,17,51,94
23,15,36,40
26,31,21,95
60,3,41,28
90,36,26,77
47,9,22,15
49,16,60,2
48,4,46,27
55,0,56,22
37,0,50,57
28,11,69,24
18,1,37,40
72,24,53,17
56,28,35,61
14,27,50,87
79,1,65,87
57,45,51,83
33,35,25,72
32,5,36,95
49,5,55,84
57,7,69,11
37,12,62,51
79,26,61,9
27,3,53,26
55,26,58,46
62,45,37,23
30,25,70,78
6,3,34,102
87,16,39,19
83,32,32,33
7,1,28,21
4,15,26,48
6,10,31,109
47,30,60,106
68,9,62,41
77,45,67,95
68,0,56,30
37,38,70,32
35,32,59,38
59,2,42,9
23,32,24,65
85,40,48,17
80,26,25,10
1,43,28,68
86,32,60,7
83,5,34,101
17,25,30,56
27,17,58,109
7,40,22,49
11,10,50,24
16,14,40,34
56,31,24,31
57,21,50,79
37,5,61,44
53,14,38,19
6,29,31,25
60,2,26,65
22,12,69,50
46,40,31,21
36,32,23,96
7,14,26,49
17,13,31,24
66,18,34,19
90,35,70,68
70,9,33,28
27,12,36,102
9,20,24,105
49,16,39,58
27,36,54,5
2,14,38,104
9,32,51,46
33,30,27,32
24,33,47,72
86,3,59,67
58,12,51,98
21,12,44,99
21,7,56,19
58,17,70,82
74,45,48,61
48,28,69,58
58,9,42,29
48,40,24,83
24,32,64,23
57,23,26,28
89,39,37,69
69,27,54,110
25,20,38,83
75,32,59,1
32,19,20,86
75,30,60,97
67,36,23,94
51,20,39,92
15,0,36,92
10,26,39,85
7,21,42,12
76,45,58,94
55,3,42,21
79,44,59,96
29,27,54,27
39,14,64,91
11,45,69,2
58,14,47,50
59,11,52,82
8,23,62,100
70,35,22,105
40,6,44,78
6,37,61,90
54,1,68,110
20,29,25,83
76,12,70,106
76,36,67,10
37,16,47,51
37,19,40,92
27,38,65,27
76,32,56,104
53,41,42,100
33,39,53,44
38,14,21,0
35,29,47,17
32,39,35,22
76,41,29,55
36,3,53,51
8,2,50,7
49,6,36,25
12,0,46,84
32,30,49,72
40,8,41,34
54,35,40,46
4,9,51,44
8,31,57,11
39,2,32,53
74,30,48,15
7,14,22,54
71,9,55,82
46,45,31,66
80,13,24,100
58,7,31,80
53,14,58,7
41,42,30,84
38,7,43,18
25,17,67,78
31,43,21,82
15,35,43,85
31,25,23,37
72,39,21,110
12,34,64,16
68,31,50,53
84,11,66,4
70,15,50,0
65,4,30,107
80,12,64,14
57,1,21,47
90,28,53,69
35,9,34,52
66,0,41,51
28,29,67,92
78,44,46,107
60,33,44,40
79,29,23,50
87,34,62,69
21,43,67,56
22,4,69,10
74,24,23,6
67,6,35,60
18,31,47,27
50,43,33,108
35,34,24,101
23,34,35,97
47,30,67,80
12,30,21,28
79,10,44,90
19,0,26,4
84,43,27,38
22,5,25,101
48,39,26,19
28,3,37,89
4,34,26,70
87,35,48,93
38,5,63,58
11,7,26,77
79,3,40,51
79,32,52,47
24,42,56,21
23,41,47,41
13,6,52,58
62,39,27,14
38,17,65,46
15,36,31,12
39,31,59,44
45,45,65,44
19,31,56,36
60,1,22,80
28,1,58,58
3,2,63,91
24,38,65,5
15,28,52,34
71,22,52,63
10,11,27,19
15,0,60,67
1,44,70,34
12,13,48,98
50,28,35,52
87,0,60,109
5,37,50,31
62,0,60,84
57,26,51,58
69,7,21,96
32,35,28,19
52,21,52,65
79,22,54,32
5,10,37,14
27,43,51,8
